model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
persistence,heave,10,1.0,434304,0.44174333995484594,0.2931133682116353,0.44174333995484594,0.0,0.7591945699315659,0.5818578760312588,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave,20,2.0,434304,0.8382135080550518,0.5538148385082536,0.8382135080550518,0.0,0.7592353662201028,1.1040232651807913,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave,30,3.0,434304,1.1513183823181896,0.7547539654835521,1.1513183823181896,0.0,0.7592379733777742,1.5164130650579668,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave,50,5.0,434304,1.4421558821616272,0.9156766417437181,1.4421558821616272,0.0,0.7593097520603712,1.8992985119029056,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave,100,10.0,434304,0.8335183990732865,0.5179159766894691,0.8335183990732865,0.0,0.7591324816869609,1.0979880576589525,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave,150,15.0,434304,1.106452908012778,0.6986179909274478,1.106452908012778,0.0,0.758700750262978,1.4583521996376878,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,10,1.0,434304,1.067513758350997,0.5965094051660409,1.067513758350997,0.0,1.9695482829582032,0.5420094381985006,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,20,2.0,434304,2.0483978110523133,1.1374346249478606,2.0483978110523133,0.0,1.9698951249631573,1.039851200753961,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,30,3.0,434304,2.8659956780901075,1.5750691036384887,2.8659956780901075,0.0,1.9702531268505945,1.4546332341932822,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,50,5.0,434304,3.798345550151574,2.0214561569579743,3.798345550151574,0.0,1.9711142946671736,1.927004213011875,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,100,10.0,434304,1.958738621708589,1.0298134587004224,1.958738621708589,0.0,1.972726817260997,0.9929092079906787,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll_rate,150,15.0,434304,2.8980935747304644,1.5736128369706501,2.8980935747304644,0.0,1.9741281062750022,1.4680372390821688,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,10,1.0,434304,0.7528444431836472,0.4665377047658137,0.7528444431836472,0.0,0.9236173504276821,0.8151042667561861,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,20,2.0,434304,1.3414123591158549,0.83571542601617,1.3414123591158549,0.0,0.9237371608217294,1.4521580553526436,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,30,3.0,434304,1.664055642972382,1.0431682570513632,1.664055642972382,0.0,0.9238676654473805,1.8011839846852606,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,50,5.0,434304,1.549273352583568,0.9688414922649353,1.549273352583568,0.0,0.923797316378609,1.6770706356421305,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,100,10.0,434304,1.2730898977022085,0.7930807929520691,1.2730898977022085,0.0,0.9237004804982916,1.3782496865384744,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch_rate,150,15.0,434304,1.3079980284130317,0.8172558156953612,1.3079980284130317,0.0,0.9234069683655249,1.4164913989421712,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,10,1.0,434304,0.2852226587419099,0.1935238417756118,0.2852226587419099,0.0,0.4495602477358838,0.6344481305417331,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,20,2.0,434304,0.5351982235990471,0.3622164878114699,0.5351982235990471,0.0,0.44960586015695647,1.1903719925096405,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,30,3.0,434304,0.7216245802205107,0.4858565259598095,0.7216245802205107,0.0,0.4496495382799816,1.6048600494084782,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,50,5.0,434304,0.8524864976952896,0.5593961275241245,0.8524864976952896,0.0,0.44959255402628673,1.8961312638764176,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,100,10.0,434304,0.47861232963563727,0.3219983419341148,0.47861232963563727,0.0,0.4493860488108614,1.0650360217058645,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,heave_rate,150,15.0,434304,0.6814233587032514,0.43911069937871144,0.6814233587032514,0.0,0.44913945544323325,1.5171754572993121,384,0.0,0.0,0,True,0,0.0,,,,,id
window_mean,roll,10,1.0,434304,4.11515587874688,2.0999541336155327,1.9446628367671026,-3.4779985814083254,3.682816873957597,1.117393565736731,384,-3.539042916679915,-3.4078745606715426,0,True,0,0.0,,,,,id
window_mean,roll,20,2.0,434304,4.20803454325376,2.144202126348152,3.7444545258092843,-0.26293637240687096,3.683691963859013,1.142341592222996,384,-0.280918873495137,-0.24246984159794358,0,True,0,0.0,,,,,id
window_mean,roll,30,3.0,434304,4.180459120687446,2.128860804124394,5.26736094690192,0.37011422155864127,3.6845301229084004,1.1345976233701087,384,0.36137505034515,0.3796199302865947,0,True,0,0.0,,,,,id
window_mean,roll,50,5.0,434304,3.8177565785068985,1.9503654047389596,7.0875605548865055,0.7098497805055688,3.685983647312865,1.0357497329892111,384,0.7068127035471251,0.7130312091701784,0,True,0,0.0,,,,,id
window_mean,roll,100,10.0,434304,3.4256013416411144,1.7894984811136367,3.793711335438843,0.18464812238473027,3.6900743810329235,0.9283285343105258,384,0.1486312707503062,0.21822543792521265,0,True,0,0.0,,,,,id
window_mean,roll,150,15.0,434304,4.108069822062995,2.0842206077805234,5.251935256462554,0.3881613535715862,3.6937274583324062,1.11217459014089,384,0.3667396065883165,0.40849184809737843,0,True,0,0.0,,,,,id
window_mean,pitch,10,1.0,434304,1.3063155448695067,0.8209531764064455,0.8963189522817477,-1.1240807878543508,1.2413165389175655,1.0523629581288112,384,-1.2187911642767641,-1.0343876270738737,0,True,0,0.0,,,,,id
window_mean,pitch,20,2.0,434304,1.3348954536647948,0.838332894319717,1.6396866224861668,0.33721480160150297,1.2413790185919036,1.0753327015136496,384,0.31031983292936105,0.36267034019785777,0,True,0,0.0,,,,,id
window_mean,pitch,30,3.0,434304,1.3257841358739548,0.8311854037390853,2.1223575061775537,0.6097808731771663,1.2413993725281671,1.0679755163513045,384,0.596937666725327,0.6223769185466039,0,True,0,0.0,,,,,id
window_mean,pitch,50,5.0,434304,1.243757032777806,0.7791457294531832,2.2343246831224586,0.690130713374352,1.2415168463730468,1.0018043946896924,384,0.6843662784341507,0.6951364523020974,0,True,0,0.0,,,,,id
window_mean,pitch,100,10.0,434304,1.2418269235570727,0.7806006988532016,1.5591545468409598,0.36562828355867194,1.2411836658196425,1.0005182615233705,384,0.33535308557828625,0.39708504225794966,0,True,0,0.0,,,,,id
window_mean,pitch,150,15.0,434304,1.2592484253572214,0.7917052680175864,1.785131912400982,0.5023978991733826,1.2405036351372414,1.0151106290131156,384,0.48296941043722696,0.5199959943509117,0,True,0,0.0,,,,,id
window_mean,heave,10,1.0,434304,0.8067379415576311,0.512412559790591,0.44174333995484594,-2.33522351662287,0.7591945699315659,1.0626234347676522,384,-2.458178978627327,-2.204644097227873,0,True,0,0.0,,,,,id
window_mean,heave,20,2.0,434304,0.8300759861119058,0.5267840285938438,0.8382135080550518,0.01932209784014849,0.7592353662201028,1.0933052160682228,384,-0.015623054271377586,0.05659256405096782,0,True,0,0.0,,,,,id
window_mean,heave,30,3.0,434304,0.8344950691168578,0.5285658454418716,1.1513183823181896,0.47464040061923085,0.7592379733777742,1.0991218805933431,384,0.45702513024982394,0.4929106658384445,0,True,0,0.0,,,,,id
window_mean,heave,50,5.0,434304,0.7927022123024386,0.5006232730354992,1.4421558821616272,0.6978686931954982,0.7593097520603712,1.0439773888738524,384,0.6915978254772672,0.70437302453727,0,True,0,0.0,,,,,id
window_mean,heave,100,10.0,434304,0.7312591334768717,0.47197026081317234,0.8335183990732865,0.23031641368746636,0.7591324816869609,0.963282629998721,384,0.16251744340234864,0.2856873079400718,0,True,0,0.0,,,,,id
window_mean,heave,150,15.0,434304,0.7896312294003149,0.49963608325763376,1.106452908012778,0.4906893436825678,0.758700750262978,1.040767692830956,384,0.46184217114088794,0.5184511643874847,0,True,0,0.0,,,,,id
window_mean,roll_rate,10,1.0,434304,2.1917490514812266,1.158797574917205,1.067513758350997,-3.2153602172295495,1.9695482829582032,1.1128181372579933,384,-3.2957465188659216,-3.125100591679301,0,True,0,0.0,,,,,id
window_mean,roll_rate,20,2.0,434304,2.2360599822805876,1.1811533032589767,2.0483978110523133,-0.19162139589236005,1.9698951249631573,1.1351162576852452,384,-0.2139462441894909,-0.16725710089271853,0,True,0,0.0,,,,,id
window_mean,roll_rate,30,3.0,434304,2.2172531569458296,1.170866590925952,2.8659956780901075,0.4014788502334642,1.9702531268505945,1.1253646177382595,384,0.39145949510567624,0.4121335645055581,0,True,0,0.0,,,,,id
window_mean,roll_rate,50,5.0,434304,2.023005276687659,1.0731245463194665,3.798345550151574,0.7163354349090508,1.9711142946671736,1.0263257093517488,384,0.7137183161814064,0.7189212308246694,0,True,0,0.0,,,,,id
window_mean,roll_rate,100,10.0,434304,1.8543065477163936,1.005137748272637,1.958738621708589,0.103789370927999,1.972726817260997,0.9399712780763926,384,0.06392221718175421,0.1414040727181663,0,True,0,0.0,,,,,id
window_mean,roll_rate,150,15.0,434304,2.177101318188682,1.1441669646696426,2.8980935747304644,0.43567086369580277,1.9741281062750022,1.1028166365032266,384,0.41609272419244514,0.45428032806761287,0,True,0,0.0,,,,,id
window_mean,pitch_rate,10,1.0,434304,0.9671167338004204,0.6120518724358986,0.7528444431836472,-0.6502407129142918,0.9236173504276821,1.0470967585792925,384,-0.7131157552421232,-0.590609826979125,0,True,0,0.0,,,,,id
window_mean,pitch_rate,20,2.0,434304,0.9828175607561425,0.6223306056584392,1.3414123591158549,0.46318924454691235,0.9237371608217294,1.0639580201383876,384,0.44596268983535325,0.4787804981069199,0,True,0,0.0,,,,,id
window_mean,pitch_rate,30,3.0,434304,0.9680853518457382,0.6130544939063394,1.664055642972382,0.6615522671408269,0.9238676654473805,1.0478614936447044,384,0.6544640787132664,0.6682856517320508,0,True,0,0.0,,,,,id
window_mean,pitch_rate,50,5.0,434304,0.9081813983371277,0.5749807502762615,1.549273352583568,0.656371558512514,0.923797316378609,0.9830959478181888,384,0.6461940419578381,0.6648677724595233,0,True,0,0.0,,,,,id
window_mean,pitch_rate,100,10.0,434304,0.9346575595244545,0.5885749512384881,1.2730898977022085,0.4610023124102339,0.9237004804982916,1.0118621558151102,384,0.4392257323975654,0.4826954357150151,0,True,0,0.0,,,,,id
window_mean,pitch_rate,150,15.0,434304,0.9288778251007184,0.5885323138500119,1.3079980284130317,0.49568369253211775,0.9234069683655249,1.0059246431125348,384,0.48280416308048874,0.5089226656928855,0,True,0,0.0,,,,,id
window_mean,heave_rate,10,1.0,434304,0.47489582651676115,0.3145375869066748,0.2852226587419099,-1.7722261641405654,0.4495602477358838,1.0563563591498017,384,-1.8750789050658903,-1.6630914576581906,0,True,0,0.0,,,,,id
window_mean,heave_rate,20,2.0,434304,0.4868122053418252,0.3225558870682488,0.5351982235990471,0.17264177238064837,0.44960586015695647,1.0827532478599813,384,0.14465213164521865,0.2029074632944761,0,True,0,0.0,,,,,id
window_mean,heave_rate,30,3.0,434304,0.4869310792955682,0.3223486892840842,0.7216245802205107,0.5446845844030395,0.4496495382799816,1.0829124414498401,384,0.5312534564527297,0.5583747236797285,0,True,0,0.0,,,,,id
window_mean,heave_rate,50,5.0,434304,0.4588787413281471,0.3034917192010369,0.8524864976952896,0.7102517252385939,0.44959255402628673,1.02065467325626,384,0.706291591768079,0.714111891109605,0,True,0,0.0,,,,,id
window_mean,heave_rate,100,10.0,434304,0.4424093703898694,0.2952808521335525,0.47861232963563727,0.14556138168491783,0.4493860488108614,0.9844750889809479,384,0.091286914879887,0.198118531571665,0,True,0,0.0,,,,,id
window_mean,heave_rate,150,15.0,434304,0.4615699092579569,0.3049234760361569,0.6814233587032514,0.5411814761079022,0.44913945544323325,1.0276761564010373,384,0.5215455972803856,0.5586708180420095,0,True,0,0.0,,,,,id
damped_persistence,roll,10,1.0,434304,2.4892212450591646,1.289247944184224,1.9446628367671026,-0.6384695263285793,3.682816873957597,0.6759014445331949,384,-0.6561008706383746,-0.6187590093863031,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll,20,2.0,434304,3.690807634570473,1.9045603633863442,3.7444545258092843,0.02844878511016624,3.683691963859013,1.0019316682234216,384,0.017647438325516365,0.040565184628654063,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll,30,3.0,434304,4.130652385975844,2.1220103797737155,5.26736094690192,0.38503395351498615,3.6845301229084004,1.1210798251569984,384,0.37800528963059643,0.3925309580421404,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll,50,5.0,434304,3.925974184606597,2.0078165221459683,7.0875605548865055,0.69316753137732,3.685983647312865,1.0651089533369713,384,0.690262007361247,0.696198918591054,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll,100,10.0,434304,3.4226344706069405,1.7879017940044155,3.793711335438843,0.1860598431748567,3.6900743810329235,0.9275245204268426,384,0.15015550815454584,0.21951984880415065,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll,150,15.0,434304,4.108033531196612,2.0842126932471055,5.251935256462554,0.38817216354193784,3.6937274583324062,1.112164765142486,384,0.3667529897896048,0.408500555470391,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,10,1.0,434304,0.9893440253231025,0.6256358767755112,0.8963189522817477,-0.2183428300377217,1.2413165389175655,0.7970118775552734,384,-0.255785094274819,-0.18268882434778547,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,20,2.0,434304,1.3107640531193587,0.8266969902765591,1.6396866224861668,0.3609610371651497,1.2413790185919036,1.0558935131722773,384,0.34086348641676395,0.37986386915025705,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,30,3.0,434304,1.3548671586854772,0.8511329815141471,2.1223575061775537,0.592473036662897,1.2413993725281671,1.0914031283310768,384,0.5809735466908174,0.6037989720278992,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,50,5.0,434304,1.2509263092557188,0.7833526822249735,2.2343246831224586,0.6865481144641659,1.2415168463730468,1.0075790053998548,384,0.6808801394835121,0.6914604630818076,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,100,10.0,434304,1.2418029377103632,0.7805882180134781,1.5591545468409598,0.36565278906022125,1.2411836658196425,1.0004989365456334,384,0.33538258198520887,0.397103626923048,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch,150,15.0,434304,1.2592484387053677,0.7917052666211138,1.785131912400982,0.5023978886241287,1.2405036351372414,1.0151106397733793,384,0.4829694311658592,0.5199959544730369,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,10,1.0,434304,0.5340943972091076,0.3454444207132053,0.44174333995484594,-0.46182714886613674,0.7591945699315659,0.7035013399229806,384,-0.5000793873159017,-0.421369454613278,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,20,2.0,434304,0.7666348791696123,0.4933679879857042,0.8382135080550518,0.1634963548560603,0.7592353662201028,1.0097460066782036,384,0.14109556604897774,0.18771620443074435,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,30,3.0,434304,0.8410597012862076,0.5373894137322743,1.1513183823181896,0.4663423104892308,0.7592379733777742,1.107768223900099,384,0.4515875737906873,0.4814994069971563,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,50,5.0,434304,0.8062821645622597,0.5094290741734202,1.4421558821616272,0.6874282712160603,0.7593097520603712,1.061861990280554,384,0.6813001910703798,0.6937342874188245,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,100,10.0,434304,0.7310763301829194,0.47185839004686486,0.8335183990732865,0.2307011831951743,0.7591324816869609,0.9630418244761514,384,0.1629824522047909,0.286006576920424,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave,150,15.0,434304,0.7896313063654334,0.49963638298715213,1.106452908012778,0.4906892443978499,0.758700750262978,1.0407677942742701,384,0.46184284717500357,0.5184502809954734,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,10,1.0,434304,1.3494520374172496,0.7278013081580825,1.067513758350997,-0.5979675089866161,1.9695482829582032,0.6851581396067187,384,-0.6209274499729444,-0.5731235324848601,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,20,2.0,434304,1.9828566475499567,1.0642180527723495,2.0483978110523133,0.06296884871443376,1.9698951249631573,1.0065798033725484,384,0.04953263199787661,0.07733404653007088,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,30,3.0,434304,2.202343374958143,1.1750392827740477,2.8659956780901075,0.4095012233145746,1.9702531268505945,1.117797172832579,384,0.4015458799355494,0.4179129374532517,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,50,5.0,434304,2.0773403558130084,1.1025111839426232,3.798345550151574,0.7008931405374084,1.9711142946671736,1.0538913757732,384,0.6984005890843301,0.703345739611784,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,100,10.0,434304,1.852883733588771,1.0043821393787926,1.958738621708589,0.10516417266875577,1.972726817260997,0.9392500357253618,384,0.06539468485143891,0.1426857677193403,0,True,6,0.142778688998078,,,,,id
damped_persistence,roll_rate,150,15.0,434304,2.177093332560865,1.1441665205464582,2.8980935747304644,0.435675003617217,1.9741281062750022,1.1028125913615805,384,0.4160986140008665,0.45428302355810024,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,10,1.0,434304,0.7860204050304983,0.4960762642861588,0.7528444431836472,-0.09007691500804316,0.9236173504276821,0.8510238624973109,384,-0.11873225047996916,-0.06256308370672532,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,20,2.0,434304,0.9871837000051622,0.6242239421919248,1.3414123591158549,0.458409117056244,0.9237371608217294,1.0686846235859913,384,0.44465531131888414,0.4708951307997812,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,30,3.0,434304,0.9882498421341575,0.625540349058428,1.664055642972382,0.647306205211191,0.9238676654473805,1.0696876610088957,384,0.640685114137082,0.653602030344373,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,50,5.0,434304,0.9099725613542374,0.5760913454484434,1.549273352583568,0.6550147777802057,0.923797316378609,0.9850348612414613,384,0.6449365152517635,0.6634335363658073,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,100,10.0,434304,0.9346563549664033,0.5885741524310981,1.2730898977022085,0.46100370169677884,0.9237004804982916,1.0118608517581387,384,0.43922805689685657,0.48269598382839657,0,True,6,0.142778688998078,,,,,id
damped_persistence,pitch_rate,150,15.0,434304,0.9288778246210105,0.5885323130423156,1.3079980284130317,0.49568369305301396,0.9234069683655249,1.005924642593037,384,0.482804166126381,0.5089226639676494,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,10,1.0,434304,0.33327947637441113,0.2233941473545821,0.2852226587419099,-0.3653660276152806,0.4495602477358838,0.7413455216578946,384,-0.4000658730061497,-0.327902183741085,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,20,2.0,434304,0.4628728465488788,0.30929412163086617,0.5351982235990471,0.2520129437067815,0.44960586015695647,1.0295080370778327,384,0.23290606173717063,0.27220890299987993,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,30,3.0,434304,0.49514860399630534,0.3292575061437878,0.7216245802205107,0.5291869607879671,0.4496495382799816,1.1011878404020354,384,0.5176464569897486,0.540859767780233,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,50,5.0,434304,0.46448826140142097,0.3071032677607912,0.8524864976952896,0.7031244252447577,0.44959255402628673,1.0331315704446995,384,0.6992401521002072,0.7068917585581058,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,100,10.0,434304,0.4423556330336838,0.2952499621841984,0.47861232963563727,0.14576893824628123,0.4493860488108614,0.9843555094872636,384,0.0915224062546186,0.19829678114939137,0,True,6,0.142778688998078,,,,,id
damped_persistence,heave_rate,150,15.0,434304,0.46157012814064957,0.30492359061406815,0.6814233587032514,0.541181040951902,0.44913945544323325,1.0276766437389677,384,0.5215453400595115,0.5586702301811859,0,True,6,0.142778688998078,,,,,id
dlinear_ols,roll,10,1.0,434304,0.011612490786877322,0.006148928924167347,1.9446628367671026,0.9999643415767644,3.682816873957597,0.0031531545510701453,384,0.9999612414035927,0.9999673065489365,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll,20,2.0,434304,0.11403536089294834,0.060206690975641845,3.7444545258092843,0.9990725255356578,3.683691963859013,0.030956812353410138,384,0.9989913789000092,0.9991498316214701,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll,30,3.0,434304,0.4035312882657243,0.21201806380499327,5.26736094690192,0.9941309437916467,3.6845301229084004,0.10952042046197062,384,0.9936123523925189,0.9946249294848097,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll,50,5.0,434304,0.8435908865562778,0.43900712814893567,7.0875605548865055,0.9858332511814922,3.685983647312865,0.22886452227515108,384,0.9845674912314156,0.9869942042087069,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll,100,10.0,434304,1.7432966884707173,0.9427992690444561,3.793711335438843,0.7888388366839049,3.6900743810329235,0.4724286039954389,384,0.7780553738988575,0.7982111056412077,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll,150,15.0,434304,2.5008285125016565,1.3535744835332089,5.251935256462554,0.7732595015295645,3.6937274583324062,0.6770473838994868,384,0.7625866547038612,0.7830182416078059,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,10,1.0,434304,0.009441741200490959,0.005460755757753631,0.8963189522817477,0.9998890367865136,1.2413165389175655,0.007606231693911213,384,0.9998747457715482,0.9999029529188432,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,20,2.0,434304,0.08599676800576458,0.05078089228430567,1.6396866224861668,0.997249304276622,1.2413790185919036,0.0692751905081421,384,0.9969131889132858,0.9975652502522631,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,30,3.0,434304,0.27618326232848756,0.166575745623854,2.1223575061775537,0.9830660751812946,1.2413993725281671,0.22247736581824396,384,0.9812623243536546,0.9848125218726488,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,50,5.0,434304,0.4775415934190685,0.2943235656667669,2.2343246831224586,0.9543196059266156,1.2415168463730468,0.38464366779569126,384,0.9495111068492822,0.9587995602976086,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,100,10.0,434304,1.0244467029139281,0.6448375785723881,1.5591545468409598,0.5682817509441911,1.2411836658196425,0.8253788146957386,384,0.5560555052005054,0.5817774897543337,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,pitch,150,15.0,434304,1.2375828445708743,0.7760716962751867,1.785131912400982,0.5193732556327721,1.2405036351372414,0.9976454800424314,384,0.4950788213998468,0.542864757192327,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,10,1.0,434304,0.0043726212192825055,0.002477458250345813,0.44174333995484594,0.9999020185877205,0.7591945699315659,0.005759552810917306,384,0.9998784057742951,0.9999238735414189,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,20,2.0,434304,0.0430678693825785,0.02424888479670457,0.8382135080550518,0.9973600392875007,0.7592353662201028,0.05672532036671892,384,0.9967163189466663,0.9979573350382671,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,30,3.0,434304,0.1531398082947669,0.08530215820236706,1.1513183823181896,0.9823076582150417,0.7592379733777742,0.20170198760404873,384,0.9779104832834473,0.9863638179614487,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,50,5.0,434304,0.3264686555728227,0.17632676441308207,1.4421558821616272,0.9487541654390362,0.7593097520603712,0.42995451419787084,384,0.9354132598579574,0.961127895408575,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,100,10.0,434304,0.5869675887568989,0.35785104794868694,0.8335183990732865,0.5040957158398585,0.7591324816869609,0.7732083699705835,384,0.4525406816812122,0.5571366560972446,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,heave,150,15.0,434304,0.7428417564703946,0.4712975060023062,1.106452908012778,0.5492593285082926,0.758700750262978,0.9790971686965033,384,0.4952320756084547,0.5971307077367146,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll_rate,10,1.0,434304,0.006217653139419188,0.0036380845742310414,1.067513758350997,0.9999660760808676,1.9695482829582032,0.003156892975520487,384,0.9999642758791264,0.9999677361253495,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll_rate,20,2.0,434304,0.06073019983009185,0.03530004582542628,2.0483978110523133,0.999121016314903,1.9698951249631573,0.03082915382676917,384,0.9990751660532239,0.9991626350385787,0,True,60300,0.09993381699314341,,,,,id
dlinear_ols,roll_rate,30,3.0,434304,0.21326676039621406,0.12277094842053858,2.8659956780901075,0.9944627353414739,1.9702531268505945,0.10824333050906824,384,0.9941724315363799,0.9947267627766099,0,True,60300,0.09993381699314341,,,,,id
