control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,passed
shuffle,id,shuffled,window_mean,pitch_rate,10,1.0,-0.6447875856137006,-0.6502407129142918,0.0033044435626370383,0.02,True
shuffle,id,shuffled,window_mean,pitch_rate,20,2.0,0.4635904866212006,0.46318924454691235,0.0007474553559374542,0.02,True
shuffle,id,shuffled,window_mean,pitch_rate,30,3.0,0.6618856907197683,0.6615522671408269,0.0009851553033748406,0.02,True
shuffle,id,shuffled,window_mean,pitch_rate,50,5.0,0.6568906429439406,0.656371558512514,0.001510597985369233,0.02,True
shuffle,id,shuffled,window_mean,pitch_rate,100,10.0,0.46171173916970243,0.4610023124102339,0.0013161962950913875,0.02,True
shuffle,id,shuffled,window_mean,pitch_rate,150,15.0,0.49589955003268293,0.49568369253211775,0.0004280200686925806,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,10,1.0,-1.7611731135474922,-1.7722261641405654,0.003987066688875274,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,20,2.0,0.17451971031386204,0.17264177238064837,0.0022698002757732816,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,30,3.0,0.5442349827667915,0.5446845844030395,-0.0009874509424603328,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,50,5.0,0.710728644673627,0.7102517252385939,0.001645978515060209,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,100,10.0,0.1477511509779782,0.14556138168491783,0.0025628163874176213,0.02,True
shuffle,id,shuffled,window_mean,heave_rate,150,15.0,0.5414120703473648,0.5411814761079022,0.0005025826714808446,0.02,True
untrained,id,untrained,persistence,roll,10,1.0,-3.7909559218786057,0.0,-3.7909559218786057,0.0,True
untrained,id,untrained,persistence,roll,20,2.0,-0.11180880001206916,0.0,-0.11180880001206916,0.0,True
untrained,id,untrained,persistence,roll,30,3.0,-0.9872102270330927,0.0,-0.9872102270330927,0.0,True
untrained,id,untrained,persistence,roll,50,5.0,0.6558440998177902,0.0,0.6558440998177902,0.0,False
untrained,id,untrained,persistence,roll,100,10.0,-0.05216768358710566,0.0,-0.05216768358710566,0.0,True
untrained,id,untrained,persistence,roll,150,15.0,0.570888340846704,0.0,0.570888340846704,0.0,False
untrained,id,untrained,persistence,pitch,10,1.0,-0.8774446071293136,0.0,-0.8774446071293136,0.0,True
untrained,id,untrained,persistence,pitch,20,2.0,0.3030320887276553,0.0,0.3030320887276553,0.0,False
untrained,id,untrained,persistence,pitch,30,3.0,0.30147595544183947,0.0,0.30147595544183947,0.0,False
untrained,id,untrained,persistence,pitch,50,5.0,0.6927815851598688,0.0,0.6927815851598688,0.0,False
untrained,id,untrained,persistence,pitch,100,10.0,0.20551292333699556,0.0,0.20551292333699556,0.0,False
untrained,id,untrained,persistence,pitch,150,15.0,0.42589335624685754,0.0,0.42589335624685754,0.0,False
untrained,id,untrained,persistence,heave,10,1.0,-2.2449398110057786,0.0,-2.2449398110057786,0.0,True
untrained,id,untrained,persistence,heave,20,2.0,0.0026868673647230112,0.0,0.0026868673647230112,0.0,False
untrained,id,untrained,persistence,heave,30,3.0,-0.19112487103452214,0.0,-0.19112487103452214,0.0,True
untrained,id,untrained,persistence,heave,50,5.0,0.6796531282314552,0.0,0.6796531282314552,0.0,False
untrained,id,untrained,persistence,heave,100,10.0,-0.03701609380331661,0.0,-0.03701609380331661,0.0,True
untrained,id,untrained,persistence,heave,150,15.0,0.4699028833832105,0.0,0.4699028833832105,0.0,False
untrained,id,untrained,persistence,roll_rate,10,1.0,-3.566517421913905,0.0,-3.566517421913905,0.0,True
untrained,id,untrained,persistence,roll_rate,20,2.0,-0.13685550819090553,0.0,-0.13685550819090553,0.0,True
untrained,id,untrained,persistence,roll_rate,30,3.0,-0.8420001554054082,0.0,-0.8420001554054082,0.0,True
untrained,id,untrained,persistence,roll_rate,50,5.0,0.6633266323304643,0.0,0.6633266323304643,0.0,False
untrained,id,untrained,persistence,roll_rate,100,10.0,-0.21717688686743197,0.0,-0.21717688686743197,0.0,True
untrained,id,untrained,persistence,roll_rate,150,15.0,0.6086862503948354,0.0,0.6086862503948354,0.0,False
untrained,id,untrained,persistence,pitch_rate,10,1.0,-0.47030322037184336,0.0,-0.47030322037184336,0.0,True
untrained,id,untrained,persistence,pitch_rate,20,2.0,0.4263247641547375,0.0,0.4263247641547375,0.0,False
untrained,id,untrained,persistence,pitch_rate,30,3.0,0.46300287836353715,0.0,0.46300287836353715,0.0,False
untrained,id,untrained,persistence,pitch_rate,50,5.0,0.6634033473931464,0.0,0.6634033473931464,0.0,False
untrained,id,untrained,persistence,pitch_rate,100,10.0,0.3550637115010512,0.0,0.3550637115010512,0.0,False
untrained,id,untrained,persistence,pitch_rate,150,15.0,0.38093156006854445,0.0,0.38093156006854445,0.0,False
untrained,id,untrained,persistence,heave_rate,10,1.0,-1.6357802988626449,0.0,-1.6357802988626449,0.0,True
untrained,id,untrained,persistence,heave_rate,20,2.0,0.0790233617662639,0.0,0.0790233617662639,0.0,False
untrained,id,untrained,persistence,heave_rate,30,3.0,0.09361505118641134,0.0,0.09361505118641134,0.0,False
untrained,id,untrained,persistence,heave_rate,50,5.0,0.7031624238109013,0.0,0.7031624238109013,0.0,False
untrained,id,untrained,persistence,heave_rate,100,10.0,-0.17294104792431675,0.0,-0.17294104792431675,0.0,True
untrained,id,untrained,persistence,heave_rate,150,15.0,0.5121397462559312,0.0,0.5121397462559312,0.0,False
shuffle,unseen_seastate,shuffled,window_mean,roll,10,1.0,-3.6617801185003804,-3.6361585721576795,-0.005526460310605108,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll,20,2.0,-0.30987782564547106,-0.304777021787743,-0.003909329925767091,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll,30,3.0,0.3526161116809887,0.35272409535263494,-0.0001668278872593021,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll,50,5.0,0.7081800251248935,0.7076553205777212,0.001794814765260111,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll,100,10.0,0.22638463783825558,0.22341186946691183,0.003827985845345161,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll,150,15.0,0.3613597106306955,0.3598155413360776,0.002412069324270405,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,10,1.0,-1.402347771542476,-1.4106808001695277,0.003456711741540275,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,20,2.0,0.26191651791143455,0.2590736834967171,0.003836865220463337,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,30,3.0,0.5754564066069887,0.5745014612642354,0.002244297584641841,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,50,5.0,0.6963191292900262,0.6952712209283369,0.003438823090098686,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,100,10.0,0.3094143510469082,0.30815081565911107,0.0018263162209273265,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch,150,15.0,0.5110601193915537,0.5108980121482962,0.00033143852874018,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,10,1.0,-2.7026524454816134,-2.720246036516437,0.004729147175249082,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,20,2.0,-0.07607882927184151,-0.08301841259252751,0.006407631892493937,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,30,3.0,0.43203077429156966,0.4297969449014116,0.003917603334783637,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,50,5.0,0.6909139716257264,0.6909915525766708,-0.0002510641750776976,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,100,10.0,0.2854674785809136,0.2867089129907052,-0.0017404316868681047,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave,150,15.0,0.45303964236745486,0.45414789330962113,-0.002030313575019038,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,10,1.0,-3.4468124498845762,-3.450161018503483,0.0007524601031251299,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,20,2.0,-0.25152040803299003,-0.25153185018445035,9.142517194971056e-06,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,30,3.0,0.3755699982089964,0.37752694710436674,-0.0031438290963230475,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,50,5.0,0.7138980937621802,0.7143720025464866,-0.001659181832773804,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,100,10.0,0.14694562104163422,0.1483350769801881,-0.001631458453903667,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,roll_rate,150,15.0,0.4035319058307367,0.40502299403711906,-0.002506127449361184,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,10,1.0,-0.8253702822154563,-0.8263659642029386,0.0005451711250635816,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,20,2.0,0.41337138563344034,0.41329180927114895,0.0001356319266525574,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,30,3.0,0.6393673826002906,0.638584000199518,0.0021675365816816727,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,50,5.0,0.6746722623253931,0.6732579845081277,0.004328423496857026,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,100,10.0,0.39493674201837126,0.3973356541846095,-0.003980511179888291,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,150,15.0,0.5156891731104438,0.5157135601653577,-5.035667511621433e-05,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,10,1.0,-2.159642370489562,-2.156658936021811,-0.0009451241100855157,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,20,2.0,0.07045830229550798,0.07159401339492821,-0.0012232914434053832,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,30,3.0,0.502367942524317,0.5010106912815555,0.002720000647403409,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,50,5.0,0.7104833548191272,0.7077185611258547,0.009459354326166847,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,100,10.0,0.13863615941329732,0.13759177675656975,0.0012110073032464141,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,150,15.0,0.5247363668723669,0.52510063525281,-0.0007670433095590123,0.02,True
untrained,unseen_seastate,untrained,persistence,roll,10,1.0,-3.932322358921266,0.0,-3.932322358921266,0.0,True
untrained,unseen_seastate,untrained,persistence,roll,20,2.0,-0.10007397195511336,0.0,-0.10007397195511336,0.0,True
untrained,unseen_seastate,untrained,persistence,roll,30,3.0,-1.0859009229232743,0.0,-1.0859009229232743,0.0,True
untrained,unseen_seastate,untrained,persistence,roll,50,5.0,0.6522647817451516,0.0,0.6522647817451516,0.0,False
untrained,unseen_seastate,untrained,persistence,roll,100,10.0,0.030427192833647032,0.0,0.030427192833647032,0.0,False
untrained,unseen_seastate,untrained,persistence,roll,150,15.0,0.5565954803181707,0.0,0.5565954803181707,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,10,1.0,-1.2170606045294128,0.0,-1.2170606045294128,0.0,True
untrained,unseen_seastate,untrained,persistence,pitch,20,2.0,0.2130357408262118,0.0,0.2130357408262118,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,30,3.0,0.17517045226580974,0.0,0.17517045226580974,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,50,5.0,0.6908567355756509,0.0,0.6908567355756509,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,100,10.0,0.10345950429075434,0.0,0.10345950429075434,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,150,15.0,0.45740440365686197,0.0,0.45740440365686197,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,10,1.0,-2.674433292765979,0.0,-2.674433292765979,0.0,True
untrained,unseen_seastate,untrained,persistence,heave,20,2.0,-0.04375861734319386,0.0,-0.04375861734319386,0.0,True
untrained,unseen_seastate,untrained,persistence,heave,30,3.0,-0.4010322836456228,0.0,-0.4010322836456228,0.0,True
untrained,unseen_seastate,untrained,persistence,heave,50,5.0,0.6647673399267401,0.0,0.6647673399267401,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,100,10.0,0.05385534082203569,0.0,0.05385534082203569,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,150,15.0,0.44780670841062153,0.0,0.44780670841062153,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,10,1.0,-3.8137834834792566,0.0,-3.8137834834792566,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,20,2.0,-0.13690184530243,0.0,-0.13690184530243,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,30,3.0,-0.9865277027722341,0.0,-0.9865277027722341,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,50,5.0,0.6580286593864437,0.0,0.6580286593864437,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,100,10.0,-0.12170303100815216,0.0,-0.12170303100815216,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,150,15.0,0.6008890356817431,0.0,0.6008890356817431,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,10,1.0,-0.660915840988805,0.0,-0.660915840988805,0.0,True
untrained,unseen_seastate,untrained,persistence,pitch_rate,20,2.0,0.3595854561614833,0.0,0.3595854561614833,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,30,3.0,0.3948760637017418,0.0,0.3948760637017418,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,50,5.0,0.6765664589109892,0.0,0.6765664589109892,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,100,10.0,0.2517312558846486,0.0,0.2517312558846486,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,150,15.0,0.42663793866744115,0.0,0.42663793866744115,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,10,1.0,-2.1298388666084205,0.0,-2.1298388666084205,0.0,True
untrained,unseen_seastate,untrained,persistence,heave_rate,20,2.0,-0.007465235910047552,0.0,-0.007465235910047552,0.0,True
untrained,unseen_seastate,untrained,persistence,heave_rate,30,3.0,-0.11423402979324693,0.0,-0.11423402979324693,0.0,True
untrained,unseen_seastate,untrained,persistence,heave_rate,50,5.0,0.6909211613614207,0.0,0.6909211613614207,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,100,10.0,-0.1961385392258601,0.0,-0.1961385392258601,0.0,True
untrained,unseen_seastate,untrained,persistence,heave_rate,150,15.0,0.525494575734866,0.0,0.525494575734866,0.0,False
shuffle,unseen_heading,shuffled,window_mean,roll,10,1.0,-3.3999855350981836,-3.3914080297037987,-0.001953247190050744,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,20,2.0,-0.2383267830448179,-0.23623964106442408,-0.0016882988629913775,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,30,3.0,0.383841075014975,0.38417673066168834,-0.0005450519060021808,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,50,5.0,0.7157547072206739,0.715972521215032,-0.0007668764842396758,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,100,10.0,0.11773394781477009,0.11689407791345241,0.0009510409570500089,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll,150,15.0,0.4162680824161695,0.4158288541685238,0.0007518828185540949,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,10,1.0,-1.590736146945129,-1.3382493183345203,-0.1079811406896718,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,20,2.0,0.19113891483246093,0.29088940469089763,-0.1406698623857896,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,30,3.0,0.542508809497505,0.5997991964814176,-0.14315410284090646,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,50,5.0,0.6689360712329451,0.7144225746413116,-0.15927905838927936,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,100,10.0,0.1448043564305711,0.22461519204297198,-0.10293061560321926,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch,150,15.0,0.5241356725966029,0.5364592149871525,-0.026585670104968484,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,10,1.0,-2.597426125186106,-2.592337729181344,-0.0014164581362792195,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,20,2.0,-0.044578868529969506,-0.044397840695372004,-0.00017333225667814922,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,30,3.0,0.44995362222590196,0.4512070618491698,-0.0022839937180885173,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,50,5.0,0.7007096903801069,0.7029743955457782,-0.007624612598071012,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,100,10.0,0.15566177465508235,0.16035687763946382,-0.005591784008403211,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave,150,15.0,0.4814835983296404,0.4811962282931431,0.0005539089192659885,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,10,1.0,-3.127779848405181,-3.1239710122341275,-0.0009235846129262981,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,20,2.0,-0.16505528175998263,-0.16402277801633458,-0.0008870133498655175,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,30,3.0,0.413927481974508,0.4152625854125328,-0.002283252969141225,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,50,5.0,0.7203522985722673,0.7209781818615215,-0.002243133864691327,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,100,10.0,0.03963310101717976,0.042242306627440995,-0.002724285723118003,0.02,True
shuffle,unseen_heading,shuffled,window_mean,roll_rate,150,15.0,0.4560616814262618,0.45782226710468943,-0.003247248220663357,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,10,1.0,-1.385617215939102,-0.9966952022422622,-0.19478286583755278,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,20,2.0,0.29404795727584043,0.3829941615966961,-0.14415780011260804,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,30,3.0,0.5841482950793606,0.6406527609863917,-0.1572419647974288,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,50,5.0,0.671276285656573,0.704100621980726,-0.11093073781998575,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,100,10.0,0.363439525838414,0.3652919511314012,-0.0029185470332213637,0.02,True
shuffle,unseen_heading,shuffled,window_mean,pitch_rate,150,15.0,0.5152644195696494,0.5150416048700197,0.0004594511650221067,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,10,1.0,-2.157233412570284,-2.121636360614806,-0.011403330767350228,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,20,2.0,0.07385174662138472,0.08439519908559745,-0.011515287440261535,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,30,3.0,0.505909594493678,0.5101420803729321,-0.008640231605270943,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,50,5.0,0.7146180277279978,0.7152645178893378,-0.002270493851162403,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,100,10.0,0.01817446426772118,0.01870395378244749,-0.0005395818283047138,0.02,True
shuffle,unseen_heading,shuffled,window_mean,heave_rate,150,15.0,0.5388806413939218,0.5393706296169118,-0.0010637363887209261,0.02,True
untrained,unseen_heading,untrained,persistence,roll,10,1.0,-3.761499200799717,0.0,-3.761499200799717,0.0,True
untrained,unseen_heading,untrained,persistence,roll,20,2.0,-0.14161352680048034,0.0,-0.14161352680048034,0.0,True
untrained,unseen_heading,untrained,persistence,roll,30,3.0,-0.9419801915149262,0.0,-0.9419801915149262,0.0,True
untrained,unseen_heading,untrained,persistence,roll,50,5.0,0.6615734787551196,0.0,0.6615734787551196,0.0,False
untrained,unseen_heading,untrained,persistence,roll,100,10.0,-0.1712406497431398,0.0,-0.1712406497431398,0.0,True
untrained,unseen_heading,untrained,persistence,roll,150,15.0,0.6047841744483448,0.0,0.6047841744483448,0.0,False
untrained,unseen_heading,untrained,persistence,pitch,10,1.0,-2.2310781215280437,0.0,-2.2310781215280437,0.0,True
untrained,unseen_heading,untrained,persistence,pitch,20,2.0,0.21777551070792045,0.0,0.21777551070792045,0.0,False
untrained,unseen_heading,untrained,persistence,pitch,30,3.0,0.03593346266761033,0.0,0.03593346266761033,0.0,False
untrained,unseen_heading,untrained,persistence,pitch,50,5.0,0.3411281250127808,0.0,0.3411281250127808,0.0,False
untrained,unseen_heading,untrained,persistence,pitch,100,10.0,-1.4684103477861603,0.0,-1.4684103477861603,0.0,True
untrained,unseen_heading,untrained,persistence,pitch,150,15.0,0.3798966496211934,0.0,0.3798966496211934,0.0,False
untrained,unseen_heading,untrained,persistence,heave,10,1.0,-2.605866563833847,0.0,-2.605866563833847,0.0,True
untrained,unseen_heading,untrained,persistence,heave,20,2.0,-0.038176781129901194,0.0,-0.038176781129901194,0.0,True
untrained,unseen_heading,untrained,persistence,heave,30,3.0,-0.34134379701968,0.0,-0.34134379701968,0.0,True
untrained,unseen_heading,untrained,persistence,heave,50,5.0,0.6811967852898241,0.0,0.6811967852898241,0.0,False
untrained,unseen_heading,untrained,persistence,heave,100,10.0,-0.12087593108981931,0.0,-0.12087593108981931,0.0,True
untrained,unseen_heading,untrained,persistence,heave,150,15.0,0.5021865260212408,0.0,0.5021865260212408,0.0,False
untrained,unseen_heading,untrained,persistence,roll_rate,10,1.0,-3.5008839558857545,0.0,-3.5008839558857545,0.0,True
untrained,unseen_heading,untrained,persistence,roll_rate,20,2.0,-0.15475794616087413,0.0,-0.15475794616087413,0.0,True
untrained,unseen_heading,untrained,persistence,roll_rate,30,3.0,-0.7827610106888301,0.0,-0.7827610106888301,0.0,True
untrained,unseen_heading,untrained,persistence,roll_rate,50,5.0,0.6691897658405828,0.0,0.6691897658405828,0.0,False
untrained,unseen_heading,untrained,persistence,roll_rate,100,10.0,-0.32616695778083904,0.0,-0.32616695778083904,0.0,True
untrained,unseen_heading,untrained,persistence,roll_rate,150,15.0,0.6295266363844985,0.0,0.6295266363844985,0.0,False
untrained,unseen_heading,untrained,persistence,pitch_rate,10,1.0,-1.7855997951477223,0.0,-1.7855997951477223,0.0,True
untrained,unseen_heading,untrained,persistence,pitch_rate,20,2.0,0.33511010002908503,0.0,0.33511010002908503,0.0,False
untrained,unseen_heading,untrained,persistence,pitch_rate,30,3.0,0.16139736148944306,0.0,0.16139736148944306,0.0,False
untrained,unseen_heading,untrained,persistence,pitch_rate,50,5.0,0.26634746799859843,0.0,0.26634746799859843,0.0,False
untrained,unseen_heading,untrained,persistence,pitch_rate,100,10.0,-1.088914587722738,0.0,-1.088914587722738,0.0,True
untrained,unseen_heading,untrained,persistence,pitch_rate,150,15.0,0.3039579121181871,0.0,0.3039579121181871,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,10,1.0,-2.0846613767151494,0.0,-2.0846613767151494,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,20,2.0,-0.0083247359744969,0.0,-0.0083247359744969,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,30,3.0,-0.05715493074151956,0.0,-0.05715493074151956,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,50,5.0,0.7033099776798636,0.0,0.7033099776798636,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,100,10.0,-0.35669004181784003,0.0,-0.35669004181784003,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,150,15.0,0.5401472554874158,0.0,0.5401472554874158,0.0,False
shuffle,unseen_vessel,shuffled,window_mean,roll,10,1.0,-4.303879168940758,-4.311336029464496,0.0014039519402220257,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,20,2.0,-0.5874378159982889,-0.5878104909106063,0.00023470994457508443,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,30,3.0,0.1628699001252033,0.16344000806526393,-0.0006814908022820809,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,50,5.0,0.5880279144921822,0.5883049075167901,-0.0006728110916678354,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,100,10.0,0.665363898196798,0.6650294318625622,0.0009984946919231463,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,150,15.0,-0.8034300123380731,-0.8063221027799121,0.0016010934248039677,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,10,1.0,-1.6086348407996458,-1.605843017682727,-0.0010713704156291026,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,20,2.0,0.21445740761807253,0.21688476919857191,-0.0030996224885260215,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,30,3.0,0.5621071254793202,0.5639977753238108,-0.0043363307283461605,0.02,True
